company_name,category,description,website,phone,email,detail_url
UNION CHEMICAL & PHARMACEUTICAL (PTE) LTD,Health Food,,https://union.com.sg,(65) 6747 1681,sales@union.com.sg,https://www.agri-biz.com/company-details/union-chemical-pharmaceutical-pte-ltd/
UNION LABEL INDUSTRIES PTE LTD,Labels & Stickers,,https://unionlabel.com.sg,(65) 6443 8223,union@unionlabel.com.sg,https://www.agri-biz.com/company-details/union-label-industries-pte-ltd/
UNIPOOL TRADING PTE LTD,Fish & Seafood Processing Establishments,,,(65) 6454 9065,sales@unipool.com.sg,https://www.agri-biz.com/company-details/unipool-trading-pte-ltd/
UNISEAL SINGAPORE PTE LTD,Landscaping - Contract & Maintenance,,,(65) 6755 0055,,https://www.agri-biz.com/company-details/uniseal-singapore-pte-ltd/
UNITED FOODSTUFF CO PTE LTD,Food Processing & Packing,,,(65) 6243 8958,,https://www.agri-biz.com/company-details/united-foodstuff-co-pte-ltd/
UNITED HOMER PTE LTD,Agricultural Commodities - Timber,,,(65) 6292 9173,,https://www.agri-biz.com/company-details/united-homer-pte-ltd/
UNITED OVERSEAS BANK LIMITED,Financial Services,,https://uobgroup.com,(65) 6533 9898,customer.service@uobgroup.com,https://www.agri-biz.com/company-details/united-overseas-bank-limited/
UNITED RESEARCH (SINGAPORE) PTE LTD,Consultants,,,(65) 6269 0628,,https://www.agri-biz.com/company-details/united-research-singapore-pte-ltd/
UNITEDNATURE (FAR EAST) PTE LTD,Health Food,,,(65) 6858 2322,,https://www.agri-biz.com/company-details/unitednature-far-east-pte-ltd/
UNITRADE SINGAPORE COMPANY (PTE) LIMITED,Agricultural Commodities - Others,,,(65) 6220 6602,,https://www.agri-biz.com/company-details/unitrade-singapore-company-pte-limited/
UOB LTD (BUSINESS BANKING),Financial Services,Member of MTA,,(65) 6539 2572,,https://www.agri-biz.com/company-details/uob-ltd-business-banking/
"UOB LTD (INDUSTRY GROUP 2, COMMERCIAL BANKING)",Financial Services,Member of MTA,,(65) 6539 7040,,https://www.agri-biz.com/company-details/uob-ltd-industry-group-2-commercial-banking/
UPP INDUSTRIES PTE LTD,Packaging Materials,,,(65) 6836 5522,,https://www.agri-biz.com/company-details/upp-industries-pte-ltd/
URC FOODS (SINGAPORE) PTE LTD,Food Products,,,(65) 6552 0314,,https://www.agri-biz.com/company-details/urc-foods-singapore-pte-ltd/
URSCHEL ASIA PACIFIC PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6254 7757,,https://www.agri-biz.com/company-details/urschel-asia-pacific-pte-ltd/
USA POULTRY & EGG EXPORT COUNCIL,Chickens - Importers & Exporters,Member of MTA,,(65) 6737 1726,,https://www.agri-biz.com/company-details/usa-poultry-egg-export-council/
V P YANG MEAT WHOLESALE PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6262 2711,,https://www.agri-biz.com/company-details/v-p-yang-meat-wholesale-pte-ltd/
V. V. DOSHI TRADING PTE LTD,Agricultural Commodities - Others,,,(65) 6336 4855,vvdoshi@singnet.com.sg,https://www.agri-biz.com/company-details/v-v-doshi-trading-pte-ltd/
VCARGO CLOUD PTE LTD,Logistics Support Companies &/Or Facilities,Member of SIAS,,(65) 6779 6218,,https://www.agri-biz.com/company-details/vcargo-cloud-pte-ltd/
VEDMED AGRI PTE LTD,Veterinary Equipment & Supplies,,,(65) 6710 7768,,https://www.agri-biz.com/company-details/vedmed-agri-pte-ltd/
VEGA FOODS CORP PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6411 0690,,https://www.agri-biz.com/company-details/vega-foods-corp-pte-ltd/
VEGANLIFE PTE LTD,Central Kitchens,,,(65) 6844 6868,,https://www.agri-biz.com/company-details/veganlife-pte-ltd/
VEGETALK FOOD SUPPLIES PTE LTD,Vegetarian Foods,,,(65) 6795 7626,,https://www.agri-biz.com/company-details/vegetalk-food-supplies-pte-ltd/
VEGFAB,Agricultural Commodities - Others,,,(65) 6552 3809,,https://www.agri-biz.com/company-details/vegfab/
VEL SPICES PRIVATE LIMITED,Fruits & Vegetables - Importers & Exporters,,,(65) 6316 3893,,https://www.agri-biz.com/company-details/vel-spices-private-limited/
VENTCO ENGINEERING (S) PTE LTD,Refrigerating Equipment - Commercial & Industrial,,https://ventcoengrg.com.sg,(65) 6553 0118,,https://www.agri-biz.com/company-details/ventco-engineering-s-pte-ltd/
VENTURE FARMS PTE LTD,Aquaculture Solutions,,,(65) 6844 4438,,https://www.agri-biz.com/company-details/venture-farms-pte-ltd/
VENUS IMPEX PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6406 5506,,https://www.agri-biz.com/company-details/venus-impex-pte-ltd/
VERMEER (SEA) PTE LTD,Landscaping Equipment & Supplies,,,(65) 6310 8539,,https://www.agri-biz.com/company-details/vermeer-sea-pte-ltd/
VERMEER ASIA PACIFIC PTE LTD,Landscaping - Contract & Maintenance,,https://vermeer.com,(65) 6516 9560,vapinfo@vermeer.com,https://www.agri-biz.com/company-details/vermeer-asia-pacific-pte-ltd/
VERTEX AGRI-VENTURE PTE LTD,Vegetables - Farms,,,(65) 6898 2150,,https://www.agri-biz.com/company-details/vertex-agri-venture-pte-ltd/
VET PRACTICE PTE LTD (HOLLAND BRANCH),Veterinary Clinics,,,(65) 6778 5285,,https://www.agri-biz.com/company-details/vet-practice-pte-ltd-holland-branch/
"VETERINARY CLINIC PTE LTD, THE",Animal Clinics,,,(65) 6468 6312,,https://www.agri-biz.com/company-details/veterinary-clinic-pte-ltd-the/
VETS FOR LIFE ANIMAL CLINIC PTE LTD,Veterinary Clinics,,,(65) 6732 0273,,https://www.agri-biz.com/company-details/vets-for-life-animal-clinic-pte-ltd/
VICKY'S IMPORT & EXPORT PTE LTD,Confectionery & Bakery Supplies,,,(65) 6268 6265,,https://www.agri-biz.com/company-details/vickys-import-export-pte-ltd/
VICTORY BAKERY & CONFECTIONERY,Bakeries,,,(65) 6280 5333,,https://www.agri-biz.com/company-details/victory-bakery-confectionery/
VICTORY ENTERPRISE PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6323 1016,,https://www.agri-biz.com/company-details/victory-enterprise-pte-ltd/
VIKING HOTDOGS PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6276 8262,,https://www.agri-biz.com/company-details/viking-hotdogs-pte-ltd/
VINTA TRADING CO,Fish & Seafood Products - Importers & Exporters,,,(65) 6273 8787,,https://www.agri-biz.com/company-details/vinta-trading-co/
VISMARK FOOD INDUSTRIES PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6552 2161,,https://www.agri-biz.com/company-details/vismark-food-industries-pte-ltd/
VITAFOOD INGREDIENTS INTERNATIONAL PTE LTD,Food Flavourings,Member of SIAS,,(65) 6363 6033,,https://www.agri-biz.com/company-details/vitafood-ingredients-international-pte-ltd/
VITAKIDS PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6296 8123,,https://www.agri-biz.com/company-details/vitakids-pte-ltd/
VITASOY INTERNATIONAL HOLDINGS LIMITED,Soya Bean Products,,,(65) 6759 2855,,https://www.agri-biz.com/company-details/vitasoy-international-holdings-limited/
VITASOY INTERNATIONAL SINGAPORE PTE LTD,Soya Bean Products,,https://unicurd.com.sg,(65) 6759 2855,ufc@unicurd.com.sg,https://www.agri-biz.com/company-details/vitasoy-international-singapore-pte-ltd/
VK AROMATICS INTERNATIONAL,Food Flavourings,,,(65) 6353 7723,,https://www.agri-biz.com/company-details/vk-aromatics-international/
VODAVODA SINGAPORE PTE LTD,Water - Bottled,,,,,https://www.agri-biz.com/company-details/vodavoda-singapore-pte-ltd/
VTT INTERNATIONAL PTE. LTD.,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6594 0385,,https://www.agri-biz.com/company-details/vtt-international-pte-ltd/
W W TRADE (S) PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6551 9520,,https://www.agri-biz.com/company-details/w-w-trade-s-pte-ltd/
WAGGIE'S PET CARE,Pet Grooming & Services,,,(65) 6463 1066,,https://www.agri-biz.com/company-details/waggies-pet-care/
WAH HONG COMPANY,Sauces,,https://wahhong.com.sg,(65) 6287 0559,,https://www.agri-biz.com/company-details/wah-hong-company/
WAHYU DELICACIES REMPEYEK TRADING,Spice Paste,,,(65) 8183 1445,,https://www.agri-biz.com/company-details/wahyu-delicacies-rempeyek-trading/
WALLUCO PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6466 4044,,https://www.agri-biz.com/company-details/walluco-pte-ltd/
WAN HUA FOODS PTE LTD,Fish & Seafood Processing Establishments,,,(65) 6383 0668,,https://www.agri-biz.com/company-details/wan-hua-foods-pte-ltd/
WAN KEE TRADING,Fish & Seafood Processing Establishments,,,(65) 6225 9390,,https://www.agri-biz.com/company-details/wan-kee-trading/
WANG FENG LI FOODSTUFF SUPPLIER,Soya Bean Products,,,(65) 6284 7466,,https://www.agri-biz.com/company-details/wang-feng-li-foodstuff-supplier/
WANG FU INDUSTRY PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6561 7255,,https://www.agri-biz.com/company-details/wang-fu-industry-pte-ltd/
WANIN INDUSTRIES PTE LTD,Beverages,,https://pereocean.com,(65) 3157 1688,enquiry@pereocean.com,https://www.agri-biz.com/company-details/wanin-industries-pte-ltd/
WARBURG VENDING PTE LTD,Vending Machines,,https://warburgvending.com.sg,(65) 6565 7895,sales@warburgvending.com.sg,https://www.agri-biz.com/company-details/warburg-vending-pte-ltd/
WATER + PLANTS LAB PTE LTD,Landscape Designers,,,(65) 6747 5144,,https://www.agri-biz.com/company-details/water-plants-lab-pte-ltd/
WATER LIFE TRADING,Fish & Seafood Products - Importers & Exporters,,,(65) 6793 7900,,https://www.agri-biz.com/company-details/water-life-trading/
WEB SYSTEMS PTE LTD,Food Flavourings,,,(65) 6474 3811,,https://www.agri-biz.com/company-details/web-systems-pte-ltd/
WEE CHYE HANG FOODSTUFF TRADING PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6566 6636,,https://www.agri-biz.com/company-details/wee-chye-hang-foodstuff-trading-pte-ltd/
WEE HOE CHENG CHEMICALS PTE LTD,Agricultural Chemicals,,,(65) 6545 2888,,https://www.agri-biz.com/company-details/wee-hoe-cheng-chemicals-pte-ltd/
WEE LEE NURSERY & FLORIST,Orchids - Farms,,,(65) 6481 8161,,https://www.agri-biz.com/company-details/wee-lee-nursery-florist/
WEE TAT TRADING CO,Grinding Mills,,,(65) 6287 2388,,https://www.agri-biz.com/company-details/wee-tat-trading-co/
WEE TIONG HOLDINGS PTE LTD,Agricultural Commodities - Rice,,,(65) 6817 2800,,https://www.agri-biz.com/company-details/wee-tiong-holdings-pte-ltd/
WEI CIAN FOODS PTE LTD,Confectionery & Pastry Products,,,(65) 6758 9818,,https://www.agri-biz.com/company-details/wei-cian-foods-pte-ltd/
WEI LEE POLYTHENE,Packaging Materials,,,(65) 6734 1169,,https://www.agri-biz.com/company-details/wei-lee-polythene/
WEI TECK KUN (BROTHERS) PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6225 6644,,https://www.agri-biz.com/company-details/wei-teck-kun-brothers-pte-ltd/
WEI ZHONG FOODSTUFF MANUFACTURER,Dian Xin,,,(65) 6745 4155,,https://www.agri-biz.com/company-details/wei-zhong-foodstuff-manufacturer/
WENDELL TRADING COMPANY,Agricultural Chemicals,,https://fertilizers.com.sg,(65) 6364 6122,enquiry@wendell-trading.com,https://www.agri-biz.com/company-details/wendell-trading-company/
WENWAH TRADING PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6265 3725,,https://www.agri-biz.com/company-details/wenwah-trading-pte-ltd/
WEST COAST VETCARE PTE LTD,Veterinary Clinics,,,(65) 6777 7423,,https://www.agri-biz.com/company-details/west-coast-vetcare-pte-ltd/
WESTFORD PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6835 2822,,https://www.agri-biz.com/company-details/westford-pte-ltd/
WESTLINK MARKETING SERVICES PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6748 0688,,https://www.agri-biz.com/company-details/westlink-marketing-services-pte-ltd/
WEW AUTOMATION PTE LTD,Conveyors,,,(65) 6773 8530,,https://www.agri-biz.com/company-details/wew-automation-pte-ltd/
WHOLE TRADING PTE LTD,Meat & Meat Products - Importers & Exporters,,,(65) 6268 6865,,https://www.agri-biz.com/company-details/whole-trading-pte-ltd/
WHOLESOME HARVEST PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6465 4358,,https://www.agri-biz.com/company-details/wholesome-harvest-pte-ltd/
WHYE KEE FOODSTUFF PTE LTD,Dian Xin,,,(65) 6282 5538,,https://www.agri-biz.com/company-details/whye-kee-foodstuff-pte-ltd/
WICKED CHOCS,Cocoa & Cocoa Products,,,(65) 6265 0112,,https://www.agri-biz.com/company-details/wicked-chocs/
WILFRED & TAN PTE LTD,Beverages,,,(65) 8717 1100,,https://www.agri-biz.com/company-details/wilfred-tan-pte-ltd/
WILLIAM GOH KENNEL,Dogs - Farms,,,(65) 6482 2709,,https://www.agri-biz.com/company-details/william-goh-kennel/
WILLIAM KOO SEA PRODUCT PROCESSING FACTORY,Fish & Seafood Processing Establishments,,,(65) 6269 2129,,https://www.agri-biz.com/company-details/william-koo-sea-product-processing-factory/
WIN SIN (PTE) LTD,Confectionery & Pastry Products,,https://win-sin.com,(65) 6264 4477,general@win-sin.com,https://www.agri-biz.com/company-details/win-sin-pte-ltd/
WIN UNITED PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6264 6368,,https://www.agri-biz.com/company-details/win-united-pte-ltd/
WIN WIN FOOD SINGAPORE PTE LTD,Confectionery & Pastry Products,,https://win2food.com,(65) 6352 8918,enquiry@win2food.com,https://www.agri-biz.com/company-details/win-win-food-singapore-pte-ltd/
WINBLETON PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6758 6350,,https://www.agri-biz.com/company-details/winbleton-pte-ltd/
WING DRAGON TRADING PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6336 0062,,https://www.agri-biz.com/company-details/wing-dragon-trading-pte-ltd/
WING POH HARDWARE PTE LTD,Landscaping Equipment & Supplies,,https://wingpoh.com.sg,(65) 6250 0523,wpsales@wingpoh.com.sg,https://www.agri-biz.com/company-details/wing-poh-hardware-pte-ltd/
WING SOON FOOD MANUFACTURER PTE LTD,Sauces,,,(65) 6443 2119,,https://www.agri-biz.com/company-details/wing-soon-food-manufacturer-pte-ltd/
WING THYE LOONG GINSENG & HERBS CO PTE LTD,Agricultural Commodities - Ginseng,,,(65) 6227 7327,,https://www.agri-biz.com/company-details/wing-thye-loong-ginseng-herbs-co-pte-ltd/
WING THYE LOONG HANG PTE LTD,Agricultural Commodities - Ginseng,,,(65) 6227 1433,wtlh@wingthyeloong.com.sg,https://www.agri-biz.com/company-details/wing-thye-loong-hang-pte-ltd/
WINNA TRADING CO.,Food Processing & Packing,,,(65) 6245 8072,,https://www.agri-biz.com/company-details/winna-trading-co/
WINSOME GREEN PTE LTD,Ice Cream & Gelato,,,(65) 6261 3669,,https://www.agri-biz.com/company-details/winsome-green-pte-ltd/
WINSON PRESS PTE LTD,Food Packaging Systems,,,(65) 6741 4511,,https://www.agri-biz.com/company-details/winson-press-pte-ltd/
WITS FOODS INTERNATIONAL PTE LTD,Food Ingredients,,,(65) 6383 2322,,https://www.agri-biz.com/company-details/wits-foods-international-pte-ltd/
WL PACKAGING INDUSTRIES,Packaging Materials,,,(65) 6267 8508,,https://www.agri-biz.com/company-details/wl-packaging-industries/
WLPG,Kitchen Equipment & Supplies,,,(65) 6268 0820,,https://www.agri-biz.com/company-details/wlpg/
WONDERFUL FLORA,Florists,,,(65) 6224 0082,,https://www.agri-biz.com/company-details/wonderful-flora/
WONG FONG ENGINEERING WORKS (1988) PTE LTD,Landscape Designers,,https://wongfong.com,(65) 6861 6555,sales@wongfong.com,https://www.agri-biz.com/company-details/wong-fong-engineering-works-1988-pte-ltd/
WONG KHONG KEE,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6221 4519,,https://www.agri-biz.com/company-details/wong-khong-kee/
WONG LOY KEE AQUARIUM STORE,Aquarium Fish Shops,,,(65) 6222 9763,,https://www.agri-biz.com/company-details/wong-loy-kee-aquarium-store/
WOO THONG FISHERY CO,Fish & Seafood - Merchants,,,(65) 6265 0059,,https://www.agri-biz.com/company-details/woo-thong-fishery-co/
WOOD FLOWERS COTTAGE,Florists,Member of SFA,,(65) 6244 2904,,https://www.agri-biz.com/company-details/wood-flowers-cottage/
WOON LENG NURSERY,Orchids - Farms,,,(65) 6760 2064,,https://www.agri-biz.com/company-details/woon-leng-nursery/
WORLD COURIER SINGAPORE PTE LTD,Logistics Support Companies &/Or Facilities,,,(65) 6282 0076,,https://www.agri-biz.com/company-details/world-courier-singapore-pte-ltd/
WORLD FARM CO (PTE) LTD,Nurseries,Member of SFA,,(65) 6257 4426,,https://www.agri-biz.com/company-details/world-farm-co-pte-ltd/
WRIST FAR EAST (SINGAPORE) PTE LTD,Cold Stores,,,(65) 6318 0000,singapore@wrist.com.sg,https://www.agri-biz.com/company-details/wrist-far-east-singapore-pte-ltd/
WT VISION PRODUCE PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6227 0966,,https://www.agri-biz.com/company-details/wt-vision-produce-pte-ltd/
WTT TRADING PTE LTD,Cold Stores,Member of MTA,,(65) 6852 8455,,https://www.agri-biz.com/company-details/wtt-trading-pte-ltd/
WU FENG FROZEN FOOD PTE LTD,Cold Stores,,,(65) 6759 0550,,https://www.agri-biz.com/company-details/wu-feng-frozen-food-pte-ltd/
WU LI HAO PTE LTD,Noodles,,,(65) 6245 8278,,https://www.agri-biz.com/company-details/wu-li-hao-pte-ltd/
WU LI TRANSPORTATION,Freight Forwarders,,,(65) 6471 1646,,https://www.agri-biz.com/company-details/wu-li-transportation/
WWRC SINGAPORE PTE LTD,Feed - Wholesalers & Manufacturers,,https://wwrc.com,(65) 6863 3788,wwrcsingapore@wwrc.com,https://www.agri-biz.com/company-details/wwrc-singapore-pte-ltd/
WYETH NUTRITIONALS (SINGAPORE) PTE LTD,Dairy Products,,https://wyethnuritionals.com,(65) 6415 2000,,https://www.agri-biz.com/company-details/wyeth-nutritionals-singapore-pte-ltd/
xali pte ltd,Honey,,,(65) 6844 3778,,https://www.agri-biz.com/company-details/xali-pte-ltd/
XI DE LI PTE LTD,Confectionery & Bakery Supplies,,,(65) 6749 9018,,https://www.agri-biz.com/company-details/xi-de-li-pte-ltd/
XI YAN PTE LTD,Fish & Seafood Products - Importers & Exporters,,,(65) 6220 3546,,https://www.agri-biz.com/company-details/xi-yan-pte-ltd/
XIANG JI ROASTED MEAT FOOD TRADING,Roast Meat,,,(65) 6841 2669,,https://www.agri-biz.com/company-details/xiang-ji-roasted-meat-food-trading/
XIANG LEE TRADING,Food Processing & Packing,,,(65) 6756 1368,,https://www.agri-biz.com/company-details/xiang-lee-trading/
XIANG REFRESHMENT PTE LTD,Beverages,,,(65) 6448 0523,,https://www.agri-biz.com/company-details/xiang-refreshment-pte-ltd/
XIANG XIANG VEGETARIAN FOOD PROCESSING,Vegetarian Foods,,,(65) 6558 7855,,https://www.agri-biz.com/company-details/xiang-xiang-vegetarian-food-processing/
XIANG YAO JI FOOD HOLDINGS PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6289 2471,,https://www.agri-biz.com/company-details/xiang-yao-ji-food-holdings-pte-ltd/
XIANG YE NONYA DUMPLING,Confectionery & Pastry Products,,,(65) 6744 1922,,https://www.agri-biz.com/company-details/xiang-ye-nonya-dumpling/
XIE CHUN TRADING PTE LTD,Cold Stores,Member of MTA,https://xiechun.com.sg,(65) 6278 2488,xiechun@xiechun.com.sg,https://www.agri-biz.com/company-details/xie-chun-trading-pte-ltd/
XIN FA FRUITVEG PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6776 4040,,https://www.agri-biz.com/company-details/xin-fa-fruitveg-pte-ltd/
XING DA FOODSTUFF (S) PTE LTD,Fruits & Vegetables - Importers & Exporters,Member of SFVA,,(65) 6777 2716,,https://www.agri-biz.com/company-details/xing-da-foodstuff-s-pte-ltd/
XING XING AQUARIUM,Aquarium Fish Shops,,,(65) 6756 0107,,https://www.agri-biz.com/company-details/xing-xing-aquarium/
XINHON TRADING PTE LTD,Fruits & Vegetables - Importers & Exporters,,,(65) 6779 1124,,https://www.agri-biz.com/company-details/xinhon-trading-pte-ltd/
XNDO PTE LTD,Fish & Seafood Products - Wholesalers & Traders,,,(65) 6738 0756,,https://www.agri-biz.com/company-details/xndo-pte-ltd/
XSIAN CHOA (BOON KEE) TRADING,Fruits & Vegetables - Importers & Exporters,,,(65) 6777 5409,,https://www.agri-biz.com/company-details/xsian-choa-boon-kee-trading/
YA KUN (S) PTE LTD,Jams,,https://yakun.com,(65) 6222 4567,info@yakun.com,https://www.agri-biz.com/company-details/ya-kun-s-pte-ltd/
YAKULT (SINGAPORE) PTE LTD,Dairy Products,,,(65) 6756 1033,,https://www.agri-biz.com/company-details/yakult-singapore-pte-ltd/
