company_name,category,website,phone,email,description,letter,source,source_url
UNITED PARCEL SERVICE SINGAPORE PTE LTD,Courier Services,https://ups.com,(65) 6302 8000,custsvcsgen@ups.com,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNITED TEST AND ASSEMBLY CENTER LTD,Integrated Circuit Assembly & Test,https://utacgroup.com,(65) 6481 0033,josephine_lim@utac.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNITRONIC COMPONENTS PTE LTD,Plastic Parts & Components,https://unitronic.com.sg,(65) 6284 7555,sales@unitronic.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIVA TECHNOLOGIES PTE LIMITED,Electronic Components,https://univatech.com,(65) 6742 8930,quote@univatech.com,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIVAC COMPUTER SUPPLIES PTE LTD,Mould Making,,(65) 6665 2828,judyleow@univacsin.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIVERSAL INNOVATION TECHNOLOGY PTE LTD,Metal Fabrication,,(65) 6746 5835,,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIVERSAL SPRINGS & ENGINEERING PTE LTD,Springs & Wireforms,https://use.com.sg,(65) 6449 1268,enquiry@use.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIVERSAL WESTECH (S) PTE LTD,Chemicals - Electronic,,(65) 6265 8444,mfchan@uwestech.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIWES ENGINEERING (S) PTE LTD,Chemicals - Electronic,https://uniengr.com.sg,(65) 6844 1096,uniwes@uniwes.com,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UNIWES TECHNOLOGY (S) PTE LTD,Chemicals - Electronic,https://uniwestechnology.com,(65) 6275 8183,sales@uniwes.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UPS SCS (SINGAPORE) PTE LTD,Freight Forwarding,,(65) 6302 8000,,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UPSTAR ENGINEERING PTE LTD,Semiconductor Testing Equipment,https://upstar.com.sg,(65) 6281 0793,chuaeg@upstar.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UST TECHNOLOGY PTE LTD,Production Equipment,https://ust.com.sg,(65) 6252 2272,ust@ust.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UTHE SINGAPORE PTE LTD,Semiconductor Equipment,,(65) 6252 2072,uthesin@cyberway.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UTOPIA-AIRE PTE LTD,Clean Room Supplies & Equipment,https://utopia.com.sg,(65) 6746 7577,sales@utopia.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
UYEMURA INTERNATIONAL SINGAPORE PTE LTD,Chemicals - Electronic,,(65) 6563 1781,salesinquiry@uyemura.com.sg,,U,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=U
VIGOR PRECISION ENGINEERING PTE LTD,Jigs & Fixtures,https://vigor-pe.com,(65) 6861 7161,serenelim@vigor-pe.com,Our Expertise • CNC vertical/horizontal milling • CNC turning & milling • Surface grinding • Gun drilling • CG grinding • Horning • Jigs &...,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VALOUR TECHNOLOGY PTE LTD,Electronic Components,,(65) 6286 8118,,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VANDASHIMA HI-TECH MATERIALS (S) PTE LTD,Adhesives & Encapsulants,,(65) 6745 8086,sales@vshitech.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VARTA MICROBATTERY PTE LTD,Batteries,https://varta-microbattery.com,(65) 6260 5801,info@varta-microbattery.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VECTOR INFOTECH PTE LTD,Fibre Optics,https://vectorinfotech.com,(65) 6356 7333,carrielau@vectorinfotech.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VENTURE CORPORATION LIMITED,Contract Manufacturing,https://venture.com.sg,(65) 6482 1755,contact-us@venture.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VEOLIA ES SINGAPORE INDUSTRIAL PTE LTD,Waste Disposal Services,https://veolia.com.sg,(65) 6970 5100,hwsales.sg@veolia.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VEOLIA WATER TECHNOLOGIES (SEA) PTE LTD,"Water Treatment Equipment, Services & Supplies",https://veoliawatersystems.com,(65) 6715 5200,contact.singapore@veolia.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VF FASTENING SYSTEMS PTE LTD,Fasteners,https://vffastening.com.sg,(65) 6752 3033,vincent@vffastening.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VIAVI SOLUTIONS SINGAPORE PTE LTD,Testing & Measuring Instruments,https://jdsu.com,(65) 6602 8300,sales.singapore@jdsu.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VIDEOJET TECHNOLOGIES (S) PTE LTD,Barcode Equipment & Systems,https://videojet.com,(65) 3138 2040,marketing.singapore@videojet.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VISAR COMPONENTS PTE LTD,Electronic Components,,(65) 6782 7281,info@visarcomponents.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VISCOM MACHINE VISION PTE LTD,"Inspection Systems, Equipment & Accessories",https://viscom.de,(65) 6285 9891,info@viscom.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VISCOTEC ASIA PTE LTD,Adhesives & Encapsulants,https://viscotec-asia.com,(65) 6569 3629,melvyn.teo@viscotec-asia.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VISHAY INTERTECHNOLOGY ASIA PTE LTD,Semiconductors,https://vishay.com,(65) 6788 6668,business-asia@vishay.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VITAL LINKS TECHNOLOGY PTE LTD,Printed Circuit Boards (PCBs),https://vital-links.com.sg,(65) 6483 6018,marcusloh@vital-links.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VITAL VISION TECHNOLOGY PTE LTD,Cameras,https://v2tech.com.sg,(65) 6702 6207,sales@vitalvisiontechnology.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VITROCHEM TECHNOLOGY PTE LTD,Adhesives & Encapsulants,,(65) 6766 7191,sales@vitrochem.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VK HOLDINGS (S) PTE LTD,Electronic Components,,(65) 6295 1161,sales@vkh.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VOLTRIUM SYSTEMS PTE LTD,Semiconductor Equipment,https://voltrium.com.sg,(65) 6694 6278,voltrium@voltrium.com.sg,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VROBAL ENERGY & RESOURCES PTE LTD,Precious Metal Refineries,https://vrobal.com,(65) 6206 5290,hr@vrobal.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
VT LOGISTICS SERVICES PTE LTD,Logistics Support Companies &/or Facilities,https://vtlog.com,(65) 6748 8908,enquiry@vtlog.com,,V,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=V
WATSON E.P. INDUSTRIES PTE LTD,Contract Manufacturing,https://watsonep.com.sg,(65) 6284 0094,sales@watsonep.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WITTMANN BATTENFELD (SINGAPORE) PTE LTD,Plastic Injection Moulding,https://wittmann-group.com,(65) 6795 8829,info@wittmann-bettenfeld.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WAGO ELECTRONIC PTE LTD,Switches,,(65) 6286 6776,info-sing@wago.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WAH SIN INDUSTRIAL PTE LTD,Plastics - Raw Materials,https://wahsin.com.sg,(65) 6252 5647,sales@wahsin.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WAHGO INTERNATIONAL CORPORATION PTE LTD,Communication Equipment & Parts,https://wahgo.com,(65) 6287 2540,sales@wahgo.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WAN-PRO (FAR EAST) PTE LTD,Robotics & Automation Equipment,https://wanpro-fepl.com,(65) 6842 4824,frankie.chan@wanpro-fepl.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WANGI INDUSTRIAL CO (PTE) LTD,Electronic Components,https://wangi-industrial.com,(65) 6743 2233,sales@wangi-industrial.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
"WATCHGUARD TECHNOLOGIES, INC",Network Security,https://watchguard.com,(65) 3163 3992,inquiry.sea@watchguard.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WATLOW SINGAPORE PTE LTD,Sensors,https://watlow.com.sg,(65) 6773 9488,info-sea@watlow.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WAVELENGTH OPTO-ELECTRONIC (S) PTE LTD,Photonics,,(65) 6564 9624,info@wavelength-tech.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WEBCO PACKAGING TECHNOLOGIES,Packing Products,https://hiroyuki-ind.com,(65) 6397 5960,sale@hiroyuki-ind.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WEI LONG ELECTRONICS ENGINEERING PTE LTD,Electronic Equipment & Supplies,https://weilongelectronics.com,(65) 6747 8853,sales@weilongelectronics.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WEISHEN RECYCLING ENTERPRISE,Scrap Metals,,(65) 6445 6181,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WELLBOND MANUFACTURING SERVICES PTE LTD,Adhesives & Encapsulants,,(65) 6278 0733,wellbond@singnet.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WEMARK TECHNO ENGINEERING PTE LTD,Electronic Equipment - Maintenance & Servicing,https://wemark.com.sg,(65) 6261 3131,josephwai@wemark.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WENADE TECHNOLOGY PTE LTD,Semiconductor Equipment,https://wenade.com,(65) 6483 0900,sales@wenade.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WENZEL ASIA PTE LTD,Testing & Measuring Instruments,,(65) 6795 2327,sales.sg@wenzel-group.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WEO CORPORATION PTE LTD,Optics,https://weocorp.com,(65) 6776 1007,sales@weocorp.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WESTECH LABEL INDUSTRIES PTE LTD,Labels,,(65) 6747 2102,wllabel@singnet.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WIDOS TECHNOLOGY (ASIA PACIFIC) PTE LTD,Electronic Equipment & Supplies,https://widostechnology.com,(65) 6458 2722,info@widostechnology.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WIELAND METALS SINGAPORE (PTE) LTD,Copper,https://wieland.com.sg,(65) 6861 9788,singapore@wieland.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WINCO ENGINEERING PTE LTD,Precision Machining,,(65) 6266 6005,winco@singnet.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WING LOONG INDUSTRIES (PTE) LTD,Packaging Materials,https://wingloongind.com.sg,(65) 6265 3813,enquiries@wingloongind.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WING POH HARDWARE PTE LTD,Hardware - Wholesales,https://wingpoh.com.sg,(65) 6250 0523,wpsales@wingpoh.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WINTECH NANO-TECHNOLOGY SERVICES PTE LTD,Testing Services,https://wintech-nano.com,(65) 6777 7354,fuchao@wintech-nano.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WIRE & METAL PRODUCTS PTE LTD,Springs & Wireforms,https://wire-metal.com,(65) 6295 1350,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WISELINK TECHNOLOGY PTE LTD,"Connectors, Sockets & Pins",,(65) 6746 6066,sales@wiselink.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WIZLOGIX PTE LTD,Printed Circuit Boards (PCBs),https://wizlogix.com,(65) 6272 6366,sales@wizlogix.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WKK DISTRIBUTION (SINGAPORE) PTE LTD,Printed Circuit Board Assemblies,https://wkkdistribution.com,(65) 6741 7322,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WONDERFUL ELECTRONICS WIRE (F.E.) PTE LTD,Wire & Cable Harnesses,,(65) 6744 3233,enquiry@wonderfulelectronics.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WONG'S ENGINEERING & FABRICATION PTE LTD,Precision Machining,,(65) 6482 0061,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WORLD COURIER SINGAPORE PTE LTD,Courier Services,,(65) 6282 0076,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WORLD TECH ENGINEERING PTE LTD,Printed Circuit Boards - Flexible,,(65) 6784 0336,,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WT PRECISION EQUIPMENT PTE LTD,Hardware - Wholesales,https://wtprecision.com.sg,(65) 6294 9875,info@wtprecision.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WURTH ELECTRONICS SINGAPORE PTE LTD,Electronic Components,https://we-online.com,(65) 6742 1567,eiSos-singapore@we-online.com,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
WYK CHEMICAL PTE LTD,Chemicals - Electronic,,(65) 6289 2918,wykchem@singnet.com.sg,,W,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=W
XMI PTE LTD,Multimedia Production,,(65) 6224 2595,,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XMICRO SOLUTION PTE LTD,Semiconductor Equipment,https://xmicro.com.sg,(65) 6352 1555,info@xmicro.com.sg,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XP POWER LIMITED,Power Supplies,https://xppower.com,(65) 6411 6900,apsales@xppower.com,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XPERT SOLUTIONS PTE LTD,Security Control Equipment & Systems,https://xpert.com,(65) 6509 1180,,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XT XING TECHNOLOGIES SG PTE LTD,Semiconductor Equipment,https://xtxingtech.com,(65) 6778 5773,rajs@xtxingtech.com,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XTEND TECHNOLOGIES PTE LTD,Communication Systems,,(65) 6779 7972,,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
XYRIX ELECTRONICS PTE LTD,Electronic Components,https://xyrix.com.sg,(65) 6842 6988,sales@xyrix.com.sg,,X,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=X
YEAKIN PLASTIC INDUSTRY PTE LTD,Mould Making,https://yeakin.com,(65) 6753 7333,enquiries@yeakin.com.sg,"Precision mould design and mould making, plastic injection and blow moulding and secondary operations (pad-printing, silk-screen printing, hot-stamping, spray painting, ultrasonic welding), sub-assembly operation and...",Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
Y-NET TECHNOLOGY PTE LTD,Wires & Cables,https://y-net.com.sg,(65) 6741 8562,info@y-net.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YAHOO! ASIA PACIFIC PTE LTD,Communication Systems,,(65) 6809 8000,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YAMADA DOBBY PTE LTD,Tools & Dies,https://yamadadobby.com,(65) 6266 4833,sales@yamadadobby.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YAMAICHI ELECTRONICS SINGAPORE PTE LTD,"Connectors, Sockets & Pins",,(65) 6297 8312,sales@yamaichi.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YAMAZAKI MAZAK SINGAPORE PTE LTD,Production Equipment,https://mazak.com.sg,(65) 6862 1131,ymsg_marketing@mazak.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YAMAZEN (S) PTE LTD,Precision Machinery,,(65) 6276 9488,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YANCEY HUANG PTE LTD,Carbide Tools & Products,,(65) 6255 4566,yhplsing@singnet.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YANGBUM ENGINEERING PTE LTD,Precision Machining,https://yangbum.com,(65) 6755 7779,yangbum@yangbum.com,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YARGAY MCI PTE LTD,Clean Room Services,https://yargay.com.sg,(65) 6288 5488,sales@yargay.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YASKAWA ELECTRIC (SINGAPORE) PTE LTD,Motion Controls,https://yaskawa.com.sg,(65) 6282 3003,salesseid@yaskawa.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YATZ ELECTRONICS INDUSTRY,Automotive Component Parts,https://cheetahauto.com,(65) 6292 4268,electronics@yatz.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YCH GROUP PTE LTD,Logistics Support Companies &/or Facilities,https://ych.com,(65) 6767 7777,connect@ych.com,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YEOW HENG INDUSTRIES PTE LTD,Plastic - Engineering,,(65) 6862 3338,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YEW LEE METAL WORKS PTE LTD,Display Devices,https://yewlee.com.sg,(65) 6383 6868,sales@yewlee.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YG-1 TOOLS ASIA PTE LTD,Cutting Tools,https://yg1.kr,(65) 6842 0468,ctang@yg1.kr,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YHI CORPORATION (SINGAPORE) PTE LTD,Batteries,https://yhi.com.sg,(65) 6264 2155,yhigroup@yhi.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YIN-SHAN ENGINEERING PTE LTD,Mould Making,,(65) 6250 6881,info@yinshan.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YING WAH INDUSTRIES PTE LTD,Metal Fabrication,,(65) 6744 1986,yingwah@pacific.net.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YIP FUNG TRADING CO,Hardware - Wholesales,,(65) 6292 9003,lawrence@yipfung.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YOKOGAWA ELECTRIC ASIA PTE LTD,Control Systems,https://yokogawa.com.sg,(65) 6241 9933,YEA-SG-InfoTMI@yokogawa.com,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YOKOGAWA ENGINEERING ASIA PTE LTD,Testing & Measuring Instruments,https://yokogawa.com,(65) 6241 9933,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YONG THYE HIN CO (PTE) LTD,Electronic Hardware,,(65) 6545 4968,yongthyehin@singnet.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YONGOLD ENGINEERING,Wires & Cables,,(65) 6382 4630,yongold@singnet.com.sg,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YOONG PRECISION ENGINEERING AND TRADING,Precision Machining,,(65) 6846 2623,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YOSHI TRADING PTE LTD,Packaging Materials,,(65) 6441 2862,enquiries@esd-yoshi.com,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
YUNG HENG MACHINING CO,Tools & Dies,,(65) 6253 4788,,,Y,SG-Electronics,https://www.sg-electronics.com/company-listing/?co=Y
